card_id,corpus_id,review_id,cohort,rating,unit_index,source_span,card_text,card_role,evidence_specificity,evidence_scope,cluster_candidate,cluster_candidate_name,cluster_tie,special_flag,review_status
OCR072,CUR031,a2cfbaf6-50a8-4237-af41-88374c7ce6d8,april_2026_burst,5,2,"그 당시는 이러한 앱 자체가 낮설었으나, 지금 생각하면 저 멀리 그래도 한 때의 메모장처럼 느껴진듯한 존재.","그 당시는 이러한 앱 자체가 낮설었으나, 지금 생각하면 저 멀리 그래도 한 때의 메모장처럼 느껴진듯한 존재.",perception,medium,perception,U00,미분류,Y,april_2026_burst,first_pass_unverified
OCR073,CUR031,a2cfbaf6-50a8-4237-af41-88374c7ce6d8,april_2026_burst,5,3,어떻게 사용하느냐에 따라 달라지는 앱인거 같아요~,어떻게 사용하느냐에 따라 달라지는 앱인거 같아요~,behavior,medium,firsthand_or_direct_claim,U00,미분류,Y,april_2026_burst,first_pass_unverified
OCR074,CUR032,c1642262-75e3-49cb-8cc3-c597e1fc635c,april_2026_burst,5,1,​지인 추천으로 시작했는데 생각보다 주제가 정말 다양해서 놀랐어요!,​지인 추천으로 시작했는데 생각보다 주제가 정말 다양해서 놀랐어요!,value,medium,perception,P06,탐색·지역·공급,Y,april_2026_burst,first_pass_unverified
OCR075,CUR032,c1642262-75e3-49cb-8cc3-c597e1fc635c,april_2026_burst,5,2,취향이 비슷한 사람들끼리 모이니까 처음 본 사이인데도 대화가 끊이지 않더라고요.,취향이 비슷한 사람들끼리 모이니까 처음 본 사이인데도 대화가 끊이지 않더라고요.,perception,medium,firsthand_or_direct_claim,P08,사람·관계·대화,N,april_2026_burst,first_pass_unverified
OCR076,CUR032,c1642262-75e3-49cb-8cc3-c597e1fc635c,april_2026_burst,5,3,억지로 친해지려 노력하지 않아도 자연스럽게 공감대가 형성되는 느낌이 참 좋습니다.,억지로 친해지려 노력하지 않아도 자연스럽게 공감대가 형성되는 느낌이 참 좋습니다.,value,medium,perception,P08,사람·관계·대화,N,april_2026_burst,first_pass_unverified
OCR077,CUR032,c1642262-75e3-49cb-8cc3-c597e1fc635c,april_2026_burst,5,4,부담 없이 들러서 힐링하고 싶은 분들이라면 꼭 한번 참여해 보세요.,부담 없이 들러서 힐링하고 싶은 분들이라면 꼭 한번 참여해 보세요.,problem|behavior,high,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR078,CUR032,c1642262-75e3-49cb-8cc3-c597e1fc635c,april_2026_burst,5,5,시간 가는 줄 모를 정도로 재밌습니다! 😊,시간 가는 줄 모를 정도로 재밌습니다! 😊,value,low,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR079,CUR033,1d1646e4-16ec-4029-9a17-33e95ed04a6f,april_2026_burst,5,1,앱이 깔끔하고 감성있어요,앱이 깔끔하고 감성있어요,perception,low,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,april_2026_burst,first_pass_unverified
OCR080,CUR034,3a105847-12a5-4421-855f-03b131b5303d,april_2026_burst,5,1,항상 잘쓰고있어요!,항상 잘쓰고있어요!,perception,low,firsthand_or_direct_claim,U00,미분류,Y,april_2026_burst,first_pass_unverified
OCR081,CUR034,3a105847-12a5-4421-855f-03b131b5303d,april_2026_burst,5,2,다양한 모임도 많고 새로운 사람들을 만나게 되서 즐거워요 :) 앞으로 더 많이 활성화되면 좋겠어요!!!!,다양한 모임도 많고 새로운 사람들을 만나게 되서 즐거워요 :) 앞으로 더 많이 활성화되면 좋겠어요!!!!,value,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,Y,april_2026_burst,first_pass_unverified
OCR082,CUR034,3a105847-12a5-4421-855f-03b131b5303d,april_2026_burst,5,3,사업 계속 승승장구하고 번창하세요옷♡♡♡,사업 계속 승승장구하고 번창하세요옷♡♡♡,outcome,medium,firsthand_or_direct_claim,U00,미분류,Y,april_2026_burst,first_pass_unverified
OCR083,CUR035,500b765c-7ed0-43b1-8fb3-ca03c104f852,april_2026_burst,1,1,"취향인연 오류가 너무 많아요 관심 표시 눌러도 화면 나갔다 돌아오면 관심 눌른게 복구 돼있고, 앱 업데이트나 삭제했다 다시 설치해도 안 고쳐지네요.","취향인연 오류가 너무 많아요 관심 표시 눌러도 화면 나갔다 돌아오면 관심 눌른게 복구 돼있고, 앱 업데이트나 삭제했다 다시 설치해도 안 고쳐지네요.",problem|behavior,high,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,april_2026_burst,first_pass_unverified
OCR084,CUR035,500b765c-7ed0-43b1-8fb3-ca03c104f852,april_2026_burst,1,2,"이런 오류가 너무 많으니, 관심 누르는 화면에서도 메신저할 수 있는 기능이 있으면 좋겠어요.","이런 오류가 너무 많으니, 관심 누르는 화면에서도 메신저할 수 있는 기능이 있으면 좋겠어요.",problem|value,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,april_2026_burst,first_pass_unverified
OCR085,CUR036,403f0651-161a-417d-9d36-acd9ab2c8df7,april_2026_burst,4,1,다양한 경험들을 할 수 있어서 좋았어요 ㅎㅎ,다양한 경험들을 할 수 있어서 좋았어요 ㅎㅎ,value,low,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR086,CUR037,7c90a30d-6c2f-43a2-b147-43e3da7c2e39,april_2026_burst,5,1,5년째 제 취미 동반자입니다 문토로 다양한 장소에 처음보는 분들과 함께 취미생활을 누릴수있어서 좋아요.,5년째 제 취미 동반자입니다 문토로 다양한 장소에 처음보는 분들과 함께 취미생활을 누릴수있어서 좋아요.,value,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,Y,april_2026_burst,first_pass_unverified
OCR087,CUR037,7c90a30d-6c2f-43a2-b147-43e3da7c2e39,april_2026_burst,5,2,"친구와는 시간맞추기 어려울때, 취미생활 같이할 친구 찾을때 딱이에요.","친구와는 시간맞추기 어려울때, 취미생활 같이할 친구 찾을때 딱이에요.",behavior,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,Y,april_2026_burst,first_pass_unverified
OCR088,CUR038,4bb87984-e3c3-4766-82d8-15605331467f,april_2026_burst,5,1,심심하거나 새로운 경험을 하고 싶을 때마다 어떻게 해야 할 지 무엇을 찾아 해야할 지 난감하거나 궁금하곤 했는데 문토 덕분에 이런저런 클래스나 신기한 경험들을 많이 할 수 있어 너무 좋습니다 평소 배우기 어렵거나 고민하는 것들도 쉽게 도전해볼 수 있어 여가시간이 즐거워요 감사합니다🥹❤️‍🔥,심심하거나 새로운 경험을 하고 싶을 때마다 어떻게 해야 할 지 무엇을 찾아 해야할 지 난감하거나 궁금하곤 했는데 문토 덕분에 이런저런 클래스나 신기한 경험들을 많이 할 수 있어 너무 좋습니다 평소 배우기 어렵거나 고민하는 것들도 쉽게 도전해볼 수 있어 여가시간이 즐거워요 감사합니다🥹❤️‍🔥,problem|value|behavior,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR089,CUR039,9f292b02-4147-48f1-91d6-03623fef4a93,april_2026_burst,1,1,다른모임은 좋아요.,다른모임은 좋아요.,value,low,firsthand_or_direct_claim,U00,미분류,Y,april_2026_burst,first_pass_unverified
OCR090,CUR039,9f292b02-4147-48f1-91d6-03623fef4a93,april_2026_burst,1,2,근데 파티모임은 가지마세요.,근데 파티모임은 가지마세요.,perception,low,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,N,april_2026_burst,first_pass_unverified
OCR091,CUR039,9f292b02-4147-48f1-91d6-03623fef4a93,april_2026_burst,1,3,성비 박살에 여자분들은 꽁으로 참여하는 섭외 여성들이 80%입니다.,성비 박살에 여자분들은 꽁으로 참여하는 섭외 여성들이 80%입니다.,behavior,high,firsthand_or_direct_claim,P03,규칙·제재·신뢰,Y,april_2026_burst,first_pass_unverified
OCR092,CUR039,9f292b02-4147-48f1-91d6-03623fef4a93,april_2026_burst,1,4,호구 처럼 비싼돈 주고 냉동안주에 물탄 위스키 드시지 마시고 자기계발만 하세요,호구 처럼 비싼돈 주고 냉동안주에 물탄 위스키 드시지 마시고 자기계발만 하세요,perception,medium,firsthand_or_direct_claim,P04,비용·상업화,Y,april_2026_burst,first_pass_unverified
OCR093,CUR040,1fbb2d3d-c53c-44e5-918d-7008d93ef90b,april_2026_burst,5,1,일회성 또는 지속성 모임이 공존하여 좋습니다.,일회성 또는 지속성 모임이 공존하여 좋습니다.,value,low,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,april_2026_burst,first_pass_unverified
OCR094,CUR040,1fbb2d3d-c53c-44e5-918d-7008d93ef90b,april_2026_burst,5,2,최근 짝짓기 모임이 유독 많아져서 아쉽기도 해요.,최근 짝짓기 모임이 유독 많아져서 아쉽기도 해요.,problem,low,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,N,april_2026_burst,first_pass_unverified
OCR095,CUR040,1fbb2d3d-c53c-44e5-918d-7008d93ef90b,april_2026_burst,5,3,다양한 모임이 활성화되면 좋겠습니다!,다양한 모임이 활성화되면 좋겠습니다!,value,low,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR096,CUR041,838e5f50-0fc0-40f1-a244-af08f84fd4b0,april_2026_burst,5,1,문토 하면서 좋은 사람들 많이 만날수 있어서 너무 뜻깊고 즐거운 추억 많이 쌓을수 있었어요!,문토 하면서 좋은 사람들 많이 만날수 있어서 너무 뜻깊고 즐거운 추억 많이 쌓을수 있었어요!,value,medium,firsthand_or_direct_claim,P08,사람·관계·대화,N,april_2026_burst,first_pass_unverified
OCR097,CUR041,838e5f50-0fc0-40f1-a244-af08f84fd4b0,april_2026_burst,5,2,문토 관계자분들 문토라는 어플 만들어주셔서 진심으로 감사드립니다 🙂,문토 관계자분들 문토라는 어플 만들어주셔서 진심으로 감사드립니다 🙂,value|behavior,medium,firsthand_or_direct_claim,U00,미분류,Y,april_2026_burst,first_pass_unverified
OCR098,CUR042,d0de599a-3ce1-4ed8-aa7f-2128bc0e91de,april_2026_burst,5,1,이 앱을 알게되어 좋으신분들을 만나 매주 주말에 운동을 하고있어요~ 건강한 취미활동을 원하시는분들 신청해보세용!,이 앱을 알게되어 좋으신분들을 만나 매주 주말에 운동을 하고있어요~ 건강한 취미활동을 원하시는분들 신청해보세용!,value|behavior,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,Y,april_2026_burst,first_pass_unverified
OCR099,CUR043,34c9a0b0-5df4-4d5e-be05-e0d015ea508d,april_2026_burst,5,1,문토 거의 처음시작할때 부터 사용했는데 여러가지 활동도 많고 괜찮은거같아요~앞으로 계속 이용할거에요:),문토 거의 처음시작할때 부터 사용했는데 여러가지 활동도 많고 괜찮은거같아요~앞으로 계속 이용할거에요:),behavior|outcome,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,Y,april_2026_burst,first_pass_unverified
OCR100,CUR044,ea35c245-e259-4108-9541-c77fb720d792,april_2026_burst,5,1,취업을 하게 되면서 지방에서 서울로 이사오게 되었는데 지인이나 친구가 없어서 어떻게 사람들을 만날수 있을까 하다 문토라는 어플을 찾게 되었습니다.,취업을 하게 되면서 지방에서 서울로 이사오게 되었는데 지인이나 친구가 없어서 어떻게 사람들을 만날수 있을까 하다 문토라는 어플을 찾게 되었습니다.,problem|behavior,medium,firsthand_or_direct_claim,P06,탐색·지역·공급,Y,april_2026_burst,first_pass_unverified
OCR101,CUR044,ea35c245-e259-4108-9541-c77fb720d792,april_2026_burst,5,2,좀 심심할 때 모임 나가서 여러 사람 만나다 보면 시간도 잘가고 재미도 있고 또 친구도 만들고 덕분에 좋은 사람들을 만나게 되어서 좋네요.,좀 심심할 때 모임 나가서 여러 사람 만나다 보면 시간도 잘가고 재미도 있고 또 친구도 만들고 덕분에 좋은 사람들을 만나게 되어서 좋네요.,value|behavior|outcome,medium,firsthand_or_direct_claim,P08,사람·관계·대화,N,april_2026_burst,first_pass_unverified
OCR102,CUR045,8be04d0d-8ba4-4ffc-b338-8db27762e030,april_2026_burst,5,1,내가좋아하는 취미생활을 함께 할수있어서 좋아요!,내가좋아하는 취미생활을 함께 할수있어서 좋아요!,value,low,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,Y,april_2026_burst,first_pass_unverified
OCR103,CUR045,8be04d0d-8ba4-4ffc-b338-8db27762e030,april_2026_burst,5,2,취향이맞는 멤버들을 만나서 대화도잘통하고 재밌어요,취향이맞는 멤버들을 만나서 대화도잘통하고 재밌어요,value,low,firsthand_or_direct_claim,P08,사람·관계·대화,N,april_2026_burst,first_pass_unverified
OCR104,CUR046,c7ef7b5e-a814-401e-bbc8-c4daeb4acde6,april_2026_burst,5,1,좋아요 원래부터 독서모임이나 기타 사교모임에 관심이 있었는데 다양한 사람을 만날 수 있어서 좋은 것 같습니다,좋아요 원래부터 독서모임이나 기타 사교모임에 관심이 있었는데 다양한 사람을 만날 수 있어서 좋은 것 같습니다,value,medium,perception,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR105,CUR047,4d7eb368-d38d-4484-b921-b0d8557cc77f,april_2026_burst,5,1,개인적으로 소모임 보다 깔끔하고 정상적인 사람들 만났던 거 같아요,개인적으로 소모임 보다 깔끔하고 정상적인 사람들 만났던 거 같아요,outcome,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,april_2026_burst,first_pass_unverified
OCR106,CUR048,e6598944-0fbd-4bb4-bc5c-5af993a7e013,april_2026_burst,5,1,"문토 통해 다양한 모임을 여러 번 참여해봤는데, 전반적으로 정말 만족스러운 경험이었어요.","문토 통해 다양한 모임을 여러 번 참여해봤는데, 전반적으로 정말 만족스러운 경험이었어요.",value|behavior,high,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR107,CUR048,e6598944-0fbd-4bb4-bc5c-5af993a7e013,april_2026_burst,5,2,"부담 없이 가볍게 밥 한 끼 같이 하는 모임부터, 한강에서 카약을 타는 액티비티, 그리고 다양한 원데이 클래스까지 직접 경험해보면서 일상에서는 쉽게 해보지 못했던 것들을 자연스럽게 접할 수 있었어요.","부담 없이 가볍게 밥 한 끼 같이 하는 모임부터, 한강에서 카약을 타는 액티비티, 그리고 다양한 원데이 클래스까지 직접 경험해보면서 일상에서는 쉽게 해보지 못했던 것들을 자연스럽게 접할 수 있었어요.",problem,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR108,CUR048,e6598944-0fbd-4bb4-bc5c-5af993a7e013,april_2026_burst,5,3,"처음에는 낯설기도 했지만, 비슷한 관심사를 가진 사람들과 만나 대화하고 시간을 보내다 보니 금방 편해지더라고요.","처음에는 낯설기도 했지만, 비슷한 관심사를 가진 사람들과 만나 대화하고 시간을 보내다 보니 금방 편해지더라고요.",perception,medium,firsthand_or_direct_claim,P08,사람·관계·대화,N,april_2026_burst,first_pass_unverified
OCR109,CUR048,e6598944-0fbd-4bb4-bc5c-5af993a7e013,april_2026_burst,5,4,"특히 좋았던 점은 단순히 사람을 만나는 것을 넘어서, 새로운 경험을 통해 나 자신을 더 알아가는 시간을 가질 수 있었다는 거예요.","특히 좋았던 점은 단순히 사람을 만나는 것을 넘어서, 새로운 경험을 통해 나 자신을 더 알아가는 시간을 가질 수 있었다는 거예요.",value,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,Y,april_2026_burst,first_pass_unverified
OCR110,CUR048,e6598944-0fbd-4bb4-bc5c-5af993a7e013,april_2026_burst,5,5,"바쁘게 반복되는 일상 속에서 잠깐 벗어나, 나에게 집중할 수 있는 여유를 만들어준 느낌이었습니다.","바쁘게 반복되는 일상 속에서 잠깐 벗어나, 나에게 집중할 수 있는 여유를 만들어준 느낌이었습니다.",behavior,medium,perception,P09,반복 이용·운영 지속,N,april_2026_burst,first_pass_unverified
OCR111,CUR048,e6598944-0fbd-4bb4-bc5c-5af993a7e013,april_2026_burst,5,6,가볍게 시작했다가 생각보다 더 의미 있는 시간들을 많이 보내게 된 것 같아요.,가볍게 시작했다가 생각보다 더 의미 있는 시간들을 많이 보내게 된 것 같아요.,perception,medium,perception,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR112,CUR048,e6598944-0fbd-4bb4-bc5c-5af993a7e013,april_2026_burst,5,7,"새로운 사람, 새로운 경험, 그리고 나를 돌아볼 수 있는 시간을 찾고 있는 분들께 추천하고 싶어요 🙂","새로운 사람, 새로운 경험, 그리고 나를 돌아볼 수 있는 시간을 찾고 있는 분들께 추천하고 싶어요 🙂",value|behavior,medium,firsthand_or_direct_claim,P06,탐색·지역·공급,Y,april_2026_burst,first_pass_unverified
OCR113,CUR050,d8ef35a1-a7a2-49cb-9773-226bd35ffecc,april_2026_burst,5,1,문토 초창기부터 사용했었는데요.,문토 초창기부터 사용했었는데요.,behavior,medium,firsthand_or_direct_claim,U00,미분류,Y,april_2026_burst,first_pass_unverified
OCR114,CUR050,d8ef35a1-a7a2-49cb-9773-226bd35ffecc,april_2026_burst,5,2,최근 업데이트 많이 되고 모임들도 많아져서 좋아요.,최근 업데이트 많이 되고 모임들도 많아져서 좋아요.,value,low,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,april_2026_burst,first_pass_unverified
OCR115,CUR050,d8ef35a1-a7a2-49cb-9773-226bd35ffecc,april_2026_burst,5,3,점점 바뀌어가고 있고 UI도 보기 편하게 깔끔해서 20-30대가 사용하기 좋은것 같아요!,점점 바뀌어가고 있고 UI도 보기 편하게 깔끔해서 20-30대가 사용하기 좋은것 같아요!,value|behavior,high,perception,P01,앱 접근·기본 기능,N,april_2026_burst,first_pass_unverified
OCR116,CUR051,4aa64b52-1812-4a02-9247-90a53184b92f,april_2026_burst,5,1,문토를 통해서 새로운 사람들도 만나고 좋은 추억도 남길 수 있어서 좋은 것 같습니다.,문토를 통해서 새로운 사람들도 만나고 좋은 추억도 남길 수 있어서 좋은 것 같습니다.,value,medium,perception,P08,사람·관계·대화,N,april_2026_burst,first_pass_unverified
OCR117,CUR051,4aa64b52-1812-4a02-9247-90a53184b92f,april_2026_burst,5,2,"덕분에 재밌는 활동들도 많이 하고, 친한 친구도 만들어서 만족스럽게 이용중입니다.","덕분에 재밌는 활동들도 많이 하고, 친한 친구도 만들어서 만족스럽게 이용중입니다.",value|behavior|outcome,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR118,CUR051,4aa64b52-1812-4a02-9247-90a53184b92f,april_2026_burst,5,3,앞으로도 자주 이용할 것 같아요!,앞으로도 자주 이용할 것 같아요!,behavior|outcome,medium,perception,P09,반복 이용·운영 지속,N,april_2026_burst,first_pass_unverified
OCR119,CUR052,56174bf9-fc03-4970-bf9f-e6251ba9db27,april_2026_burst,5,1,좋은 인연 만났습니다,좋은 인연 만났습니다,value|outcome,low,firsthand_or_direct_claim,P08,사람·관계·대화,N,april_2026_burst,first_pass_unverified
OCR120,CUR053,b653b501-ad91-49a0-bef4-eb3080a12c3d,april_2026_burst,5,1,처음에 지인 추천해서 어플 사용해봤는데 생각보다 더 체계적이고 좋은 거 같아요!!,처음에 지인 추천해서 어플 사용해봤는데 생각보다 더 체계적이고 좋은 거 같아요!!,value|behavior,medium,perception,P06,탐색·지역·공급,N,april_2026_burst,first_pass_unverified
OCR121,CUR054,b4a1e061-7fb5-4c60-8eaa-d613297fb9d3,april_2026_burst,5,1,문토 어플 추천 받아서 다운해봤는데 생각보다 주제도 많구 재밌는 모임들이 많아서 좋아요 공통 관심사 기반이라 처음 보는 사람이어도 대화가 어색하지 않은 점이 좋았습니다.,문토 어플 추천 받아서 다운해봤는데 생각보다 주제도 많구 재밌는 모임들이 많아서 좋아요 공통 관심사 기반이라 처음 보는 사람이어도 대화가 어색하지 않은 점이 좋았습니다.,value,medium,perception,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR122,CUR054,b4a1e061-7fb5-4c60-8eaa-d613297fb9d3,april_2026_burst,5,2,취향 비슷한 사람들끼리 모이다 보니 공감대 형성도 자연스럽게 되는 느낌이에요.,취향 비슷한 사람들끼리 모이다 보니 공감대 형성도 자연스럽게 되는 느낌이에요.,perception,medium,perception,P08,사람·관계·대화,N,april_2026_burst,first_pass_unverified
OCR123,CUR054,b4a1e061-7fb5-4c60-8eaa-d613297fb9d3,april_2026_burst,5,3,"가볍게 참여해도 부담 없고, 이야기 나누다 보면 시간 가는 줄 모르겠더라고요.","가볍게 참여해도 부담 없고, 이야기 나누다 보면 시간 가는 줄 모르겠더라고요.",problem|behavior,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR124,CUR054,b4a1e061-7fb5-4c60-8eaa-d613297fb9d3,april_2026_burst,5,4,새로운 사람 만나고 싶을 때 부담 없이 쓰기 좋은 앱이라구 생각해요 ㅎㅎ,새로운 사람 만나고 싶을 때 부담 없이 쓰기 좋은 앱이라구 생각해요 ㅎㅎ,problem|value,medium,perception,P08,사람·관계·대화,N,april_2026_burst,first_pass_unverified
OCR125,CUR055,080e897f-6569-48c5-8d54-58c0d3008cea,april_2026_burst,5,1,평소에 깊은사고와 질문을 거의 안하다보니 일의 효율성도 떨어지고 밋밋한 일상을 보내고 있었는데 이번 강연을 통해 나자신을 돌아보며 부족한 점을 발견하고 개선 방향을 잡을수 있어서 좋았어요 매우 유익하고 흥미로운 시간이었습니다,평소에 깊은사고와 질문을 거의 안하다보니 일의 효율성도 떨어지고 밋밋한 일상을 보내고 있었는데 이번 강연을 통해 나자신을 돌아보며 부족한 점을 발견하고 개선 방향을 잡을수 있어서 좋았어요 매우 유익하고 흥미로운 시간이었습니다,value|need,medium,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,april_2026_burst,first_pass_unverified
OCR126,CUR056,868b024c-ca31-42ae-a461-91f75ef0294f,april_2026_burst,4,1,멤버 검색이 불가능해진게 아쉬워요,멤버 검색이 불가능해진게 아쉬워요,perception,low,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,april_2026_burst,first_pass_unverified
OCR127,CUR057,7db89d06-fbfc-4a77-9257-7c1e53f2c097,other_recent_months,3,1,잘 사용하다가 갑자기 요즘 소셜링 알람이 안뜸.,잘 사용하다가 갑자기 요즘 소셜링 알람이 안뜸.,behavior,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR128,CUR057,7db89d06-fbfc-4a77-9257-7c1e53f2c097,other_recent_months,3,2,알람 설정 확인해봤고 앱 재설치도 해봤는데 효과없음.,알람 설정 확인해봤고 앱 재설치도 해봤는데 효과없음.,problem|behavior,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR129,CUR057,7db89d06-fbfc-4a77-9257-7c1e53f2c097,other_recent_months,3,3,계속되는 취향인연 프로필 네트워크 오류.,계속되는 취향인연 프로필 네트워크 오류.,problem|outcome,low,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR130,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,1,문토를 좋아했고 잘 사용했지만 몇가지 문제점이 너무 많아서 삭제 했고 꼭 개선되었으면 하는 부분이 있습니다.,문토를 좋아했고 잘 사용했지만 몇가지 문제점이 너무 많아서 삭제 했고 꼭 개선되었으면 하는 부분이 있습니다.,problem|value|need|behavior,medium,firsthand_or_direct_claim,P10,이용 중단·외부 이동,N,,first_pass_unverified
OCR131,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,2,1.,1.,perception,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR132,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,3,호스트들의 노쇼가 너무 많다.,호스트들의 노쇼가 너무 많다.,problem,low,firsthand_or_direct_claim,P02,취소·환불·문의 해결,Y,,first_pass_unverified
OCR133,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,4,호스트들이 벙을 열고 전날 갑자기 본인이 아프다거나 당일에 못 오는 사람이 너무 많습니다.,호스트들이 벙을 열고 전날 갑자기 본인이 아프다거나 당일에 못 오는 사람이 너무 많습니다.,perception,medium,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR134,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,5,본인들이 소셜링을 열고 사람들이 다 시간 빼고 스케줄 빼고 그날 비웠는데 당일에 말만 전하고 노쇼하는 '호스트' 들이 너무 많습니다.,본인들이 소셜링을 열고 사람들이 다 시간 빼고 스케줄 빼고 그날 비웠는데 당일에 말만 전하고 노쇼하는 '호스트' 들이 너무 많습니다.,problem,medium,hearsay_or_collective_claim,P02,취소·환불·문의 해결,Y,,first_pass_unverified
OCR135,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,6,시간이 아까워요,시간이 아까워요,perception,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR136,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,7,유료 소셜링중에 '호스트 수고비' 이거는 없었으면 좋겠습니다.,유료 소셜링중에 '호스트 수고비' 이거는 없었으면 좋겠습니다.,problem|value,low,firsthand_or_direct_claim,P04,비용·상업화,Y,,first_pass_unverified
OCR137,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,8,유료 소셜링중에 노쇼비 이런거는 이해 합니다만 호스트 수고비는 이해가 안됩니다.,유료 소셜링중에 노쇼비 이런거는 이해 합니다만 호스트 수고비는 이해가 안됩니다.,problem,medium,firsthand_or_direct_claim,P02,취소·환불·문의 해결,Y,,first_pass_unverified
OCR138,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,9,"다 같이 놀고 재밌게 한건데 호스트 수고비 2만원, 만오천원 받는 사람들이 있습니다.","다 같이 놀고 재밌게 한건데 호스트 수고비 2만원, 만오천원 받는 사람들이 있습니다.",value,medium,firsthand_or_direct_claim,P04,비용·상업화,Y,,first_pass_unverified
OCR139,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,10,솔직히 다 개나소나 돈 받으려고 어떻게서든 유료로 요즘은 다 전환해서 솔직히 정이 떨어지네요.,솔직히 다 개나소나 돈 받으려고 어떻게서든 유료로 요즘은 다 전환해서 솔직히 정이 떨어지네요.,perception,medium,firsthand_or_direct_claim,P04,비용·상업화,N,,first_pass_unverified
OCR140,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,11,3.알림 개선 알림은 너무 올때도 있고 안 올때도 있습니다.,3.알림 개선 알림은 너무 올때도 있고 안 올때도 있습니다.,need,high,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR141,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,12,그래서 못 봐서 못온 사람도 있고요 취소된 경우도 많습니다.,그래서 못 봐서 못온 사람도 있고요 취소된 경우도 많습니다.,problem,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR142,CUR058,02ade739-1735-4cff-92d5-faf94155b012,other_recent_months,1,13,참 애정이 간 어플이지만 두번 다시는 설치 안할게요,참 애정이 간 어플이지만 두번 다시는 설치 안할게요,behavior,high,firsthand_or_direct_claim,P10,이용 중단·외부 이동,N,,first_pass_unverified
OCR143,CUR059,6bacec1e-111c-4e73-8874-061ca0ec22d7,other_recent_months,1,1,이렇다할 모임도 없고 무조건 유료참여인듯함.,이렇다할 모임도 없고 무조건 유료참여인듯함.,problem|behavior,medium,perception,P04,비용·상업화,Y,,first_pass_unverified
